507		0.000088
326		0.000351
510		0.000351
489		0.000088
1000		0.000088
281		0.000088
179		0.000439
208		0.000175
1338		0.000263
113		0.000175
93		0.000526
575		0.000263
888		0.000702
72		0.002105
116		0.000263
360		0.000351
376		0.000088
563		0.000263
887		0.000263
1161		0.000088
112		0.000789
141		0.000965
1401		0.000088
107		0.000965
83		0.000439
123		0.000088
99		0.002281
515		0.000088
524		0.000702
446		0.000088
784		0.000439
495		0.000789
104		0.000965
1282		0.000439
958		0.000175
392		0.001228
876		0.000175
1143		0.000351
1514		0.000526
852		0.000088
590		0.000614
185		0.000351
566		0.000088
77		0.001316
124		0.000175
1159		0.000088
538		0.000175
509		0.000263
248		0.000175
910		0.000088
142		0.000351
667		0.000351
171		0.000351
624		0.000088
301		0.000088
84		0.000614
182		0.000175
224		0.001403
88		0.000702
314		0.000351
231		0.000088
193		0.000088
264		0.000965
115		0.000088
1372		0.000088
177		0.000175
222		0.000088
652		0.000175
267		0.000175
233		0.000088
192		0.000088
197		0.000614
1495		0.001316
413		0.000175
1062		0.000702
572		0.000351
492		0.002281
540		0.000614
1095		0.000088
135		0.000526
791		0.000088
807		0.000439
967		0.000175
569		0.000439
217		0.000614
188		0.000965
780		0.000088
391		0.000965
1163		0.000088
1381		0.000088
648		0.000263
727		0.000088
225		0.000439
211		0.000614
944		0.000088
313		0.000088
232		0.000088
556		0.000351
983		0.000088
1399		0.000088
229		0.000351
519		0.000439
247		0.000175
935		0.000351
571		0.000175
551		0.000263
103		0.005877
1431		0.000175
570		0.000088
1428		0.000263
860		0.000088
746		0.000088
130		0.000526
195		0.000175
415		0.000263
134		0.000351
58		0.000789
526		0.000088
821		0.000088
940		0.000175
1146		0.000088
1116		0.000088
1380		0.000088
716		0.000175
455		0.000175
196		0.000263
508		0.000439
535		0.000088
69		0.000175
903		0.000088
613		0.000175
263		0.000175
1447		0.000263
503		0.000175
982		0.000088
311		0.000175
1175		0.000088
583		0.000175
588		0.000175
711		0.000175
1383		0.000175
119		0.000439
1463		0.000263
1239		0.000088
695		0.000088
241		0.000175
1117		0.000088
855		0.000088
647		0.000175
679		0.000175
1228		0.000088
664		0.000088
587		0.000175
106		0.000439
1218		0.000614
444		0.000351
279		0.000175
1190		0.000175
316		0.000439
874		0.000351
101		0.002544
100		0.001053
1015		0.000175
122		0.000351
393		0.000526
476		0.001228
759		0.000088
924		0.000175
1367		0.000088
407		0.002982
471		0.000175
90		0.002368
366		0.000263
80		0.001403
82		0.000702
98		0.000439
151		0.000263
484		0.000175
465		0.000263
412		0.000175
1459		0.000088
1494		0.056574
1109		0.000175
1176		0.000175
486		0.000263
880		0.000175
485		0.000088
568		0.000088
920		0.000351
534		0.000088
1001		0.000088
952		0.000175
889		0.000789
145		0.000351
1461		0.000088
973		0.000175
885		0.000175
351		0.000175
1316		0.000088
893		0.000263
898		0.000088
957		0.000088
157		0.000351
194		0.000263
356		0.000351
1217		0.000088
1166		0.000088
364		0.000263
1317		0.000088
400		0.000175
965		0.000175
374		0.000351
1064		0.000088
997		0.000088
349		0.000351
384		0.000263
153		0.000351
883		0.000175
423		0.000351
866		0.000263
868		0.000088
873		0.000088
869		0.000088
549		0.000088
865		0.000263
304		0.000263
947		0.000088
817		0.000088
867		0.000263
445		0.000088
1249		0.000263
758		0.000088
1187		0.000263
344		0.000088
862		0.000088
776		0.000175
291		0.000088
1489		0.000088
1488		0.000175
1294		0.000175
1361		0.000088
1023		0.000088
987		0.000088
917		0.000175
864		0.000088
1420		0.000088
505		0.000351
922		0.000351
928		0.000175
921		0.000263
1087		0.000088
285		0.000088
890		0.002017
908		0.000088
907		0.000175
297		0.000614
105		0.000263
329		0.000175
367		0.000351
1438		0.000175
1078		0.000175
672		0.000088
777		0.000088
547		0.000088
859		0.000175
1192		0.000088
558		0.000175
789		0.000175
1224		0.000088
382		0.000175
425		0.000175
969		0.000175
1276		0.000088
1456		0.000175
918		0.000439
1074		0.000088
925		0.000351
283		0.000175
915		0.000263
1178		0.000175
972		0.000263
1439		0.000175
678		0.000614
773		0.000088
886		0.000263
977		0.000088
1376		0.000088
436		0.000088
162		0.000263
139		0.000263
71		0.000877
165		0.000263
331		0.000175
158		0.000175
133		0.000175
138		0.000351
67		0.001140
140		0.000263
136		0.000351
951		0.000175
956		0.000439
1471		0.000088
406		0.000526
459		0.000088
282		0.000175
656		0.000088
882		0.003333
991		0.000088
875		0.000088
437		0.000088
881		0.000439
658		0.000088
995		0.000088
1032		0.000175
914		0.000088
598		0.000263
623		0.000088
1253		0.000088
1073		0.000263
1436		0.000088
651		0.000088
223		0.000175
1448		0.000088
207		0.000088
543		0.000088
173		0.000088
1486		0.000088
1342		0.000175
214		0.000263
238		0.000088
1157		0.000088
1173		0.000088
178		0.000263
1098		0.000351
560		0.000175
555		0.000263
565		0.000088
330		0.000175
172		0.000439
1324		0.000175
730		0.000088
853		0.000088
673		0.000175
1492		0.000088
785		0.000088
1437		0.000088
1091		0.000088
704		0.000175
1353		0.000088
1050		0.000088
628		0.000175
1434		0.001403
603		0.000175
1247		0.000088
1107		0.000175
1241		0.000088
688		0.000175
1002		0.000088
591		0.000088
1250		0.000088
999		0.000088
955		0.000088
517		0.000175
1251		0.000088
1011		0.000175
689		0.000088
493		0.000263
1180		0.000088
1375		0.000088
1354		0.000175
1093		0.000088
809		0.000088
916		0.000263
289		0.000175
1014		0.000088
1278		0.000088
927		0.000088
1417		0.000088
1035		0.001053
504		0.000088
812		0.000088
604		0.000088
359		0.000263
258		0.000088
275		0.000175
795		0.000088
828		0.000175
1112		0.000088
144		0.000263
937		0.000088
1155		0.000088
1413		0.000088
1149		0.000175
748		0.000088
487		0.000088
726		0.000088
633		0.000088
1351		0.000088
306		0.000263
68		0.000088
237		0.000263
358		0.000175
190		0.000175
163		0.000088
203		0.000088
385		0.000088
383		0.000175
381		0.000526
404		0.000877
299		0.000175
827		0.000175
219		0.000263
198		0.000263
362		0.000175
1172		0.000088
387		0.000088
373		0.000263
1165		0.000088
703		0.000175
528		0.000263
1391		0.000175
635		0.000088
277		0.000088
584		0.000088
1378		0.000088
837		0.000088
1337		0.000088
550		0.000175
1415		0.000088
620		0.000175
254		0.000088
579		0.000263
639		0.000088
154		0.000175
1256		0.000088
1307		0.000088
1268		0.000088
464		0.000263
1469		0.000088
479		0.000175
1080		0.000175
317		0.000088
854		0.000088
255		0.000263
562		0.000088
427		0.000175
1267		0.000175
1501		0.000088
592		0.000088
616		0.000088
1336		0.000088
1421		0.000088
1311		0.000088
110		0.000439
775		0.000088
127		0.000175
114		0.000088
892		0.000263
1343		0.000088
1140		0.000088
1076		0.000088
913		0.000088
694		0.000088
617		0.000088
1479		0.000263
642		0.000175
1482		0.000088
1229		0.000088
378		0.000263
1290		0.000088
577		0.000263
1022		0.000088
1136		0.000088
518		0.000088
1266		0.000175
536		0.000263
213		0.000351
239		0.001316
930		0.000175
609		0.000088
1371		0.000088
643		0.000088
462		0.000088
1328		0.000088
946		0.000088
1254		0.000175
750		0.000088
1092		0.000175
1374		0.000088
557		0.000175
286		0.000088
216		0.000088
512		0.000088
544		0.000088
611		0.000088
363		0.000088
796		0.000088
829		0.000088
169		0.000088
429		0.000088
702		0.000088
209		0.000526
212		0.000614
221		0.000526
1126		0.000088
764		0.000088
59		0.000351
1171		0.000088
718		0.000789
1185		0.000088
1466		0.000088
1414		0.000263
1086		0.000175
706		0.000088
1079		0.000088
835		0.000088
663		0.000175
690		0.000088
261		0.000088
244		0.000175
622		0.000263
684		0.000263
380		0.000175
1490		0.000088
629		0.000088
365		0.000088
159		0.000088
614		0.000877
97		0.000351
456		0.000175
117		0.000175
147		0.000088
201		0.000439
170		0.000088
1443		0.000088
595		0.000088
166		0.000088
1405		0.000088
1355		0.000175
561		0.000175
249		0.000175
287		0.000175
242		0.000175
315		0.000175
573		0.000175
226		0.000175
879		0.000088
227		0.000088
234		0.000439
235		0.000175
236		0.000088
307		0.000088
240		0.000263
243		0.001579
390		0.000263
1213		0.000175
760		0.000175
1493		0.000175
602		0.000175
717		0.000088
441		0.000088
253		0.000088
801		0.000088
1385		0.000088
288		0.000088
377		0.000088
1125		0.000088
677		0.000088
1119		0.000088
1306		0.000088
909		0.000088
1054		0.000088
962		0.000088
1044		0.000175
966		0.000088
627		0.000088
432		0.000088
440		0.000088
901		0.000088
783		0.000088
161		0.000088
361		0.000175
371		0.001053
372		0.000263
375		0.000175
693		0.000263
954		0.000088
757		0.000088
1483		0.000175
1335		0.000088
368		0.000175
806		0.000175
272		0.000088
396		0.000088
531		0.000088
200		0.000351
202		0.000351
284		0.000088
1033		0.000088
1012		0.000088
931		0.000088
936		0.000088
270		0.000088
1408		0.000088
1049		0.000088
605		0.000088
1452		0.000088
847		0.000088
1398		0.000088
1252		0.000088
256		0.000175
731		0.000088
1496		0.000088
293		0.000088
919		0.000088
1281		0.000088
262		0.000351
1273		0.000088
1245		0.000088
1295		0.000088
230		0.000175
294		0.000088
346		0.000175
64		0.000351
698		0.000789
181		0.000175
167		0.000175
1055		0.000789
175		0.000877
342		0.000175
721		0.000088
666		0.000351
686		0.000351
150		0.000088
625		0.000088
831		0.000088
822		0.000175
302		0.000088
183		0.000263
650		0.000088
654		0.000088
1310		0.000088
662		0.000088
1285		0.000088
251		0.000088
970		0.000088
1174		0.000088
1255		0.000088
1261		0.000088
1222		0.000088
303		0.000088
699		0.000088
1240		0.000088
786		0.000088
1402		0.000088
1284		0.000088
564		0.000088
1319		0.000088
85		0.000175
461		0.000088
350		0.000088
511		0.000088
1145		0.000088
1164		0.000088
1127		0.000088
1141		0.000088
1356		0.000088
468		0.000088
514		0.000175
1322		0.000088
452		0.000088
379		0.000175
594		0.000088
1283		0.000088
1201		0.000088
1481		0.000088
1473		0.000088
1215		0.000088
871		0.000088
649		0.000088
586		0.000088
395		0.000088
1232		0.000088
1292		0.000088
1260		0.000088
