1328969415.355715	        54
1328969415.357200	      1506
1328969415.357221	        54
1328969415.358622	      1225
1328969415.358643	        54
1328969415.370803	        66
1328969415.386292	      1506
1328969415.386323	        54
1328969415.387862	      1506
1328969415.387883	        54
1328969415.389786	      1506
1328969415.389805	        54
1328969415.391286	      1506
1328969415.391306	        54
1328969415.393188	      1506
1328969415.393207	        54
1328969415.395132	      1506
1328969415.395154	        54
1328969415.396930	      1506
1328969415.396948	        54
1328969415.398908	      1506
1328969415.398927	        54
1328969415.400426	      1506
1328969415.400447	        54
1328969415.402309	      1506
1328969415.402330	        54
1328969415.421863	      1506
1328969415.421897	        54
1328969415.423266	      1506
1328969415.423289	        54
1328969415.425154	      1506
1328969415.425183	        54
1328969415.426900	      1506
1328969415.426921	        54
1328969415.428901	      1506
1328969415.428922	        54
1328969415.430554	      1506
1328969415.430575	        54
1328969415.433186	      1506
1328969415.433206	        54
1328969415.434356	      1506
1328969415.434375	        54
1328969415.435881	      1506
1328969415.435899	        54
1328969415.437817	      1506
1328969415.437836	        54
1328969415.439382	      1506
1328969415.439401	        54
1328969415.441248	      1506
1328969415.442789	      1506
1328969415.442807	        54
1328969415.444934	      1506
1328969415.446431	      1506
1328969415.446450	        54
1328969415.448472	      1506
1328969415.450391	      1506
1328969415.450410	        54
1328969415.451821	      1506
1328969415.453771	      1506
1328969415.453790	        54
1328969415.455252	      1506
1328969415.459755	      1506
1328969415.459778	        54
1328969415.461415	      1506
1328969415.466309	      1506
1328969415.466330	        54
1328969415.466660	      1506
1328969415.467265	      1506
1328969415.467280	        54
1328969415.468533	      1506
1328969415.470288	      1506
1328969415.470309	        54
1328969415.472885	      1506
1328969415.473799	      1506
1328969415.473820	        54
1328969415.476184	      1506
1328969415.477175	      1506
1328969415.477194	        54
1328969415.480112	      1506
1328969415.480916	      1506
1328969415.480934	        54
1328969415.482897	      1506
1328969415.484897	      1506
1328969415.484915	        54
1328969415.486392	      1506
1328969415.488371	      1506
1328969415.488388	        54
1328969415.489941	      1506
1328969415.491787	      1506
1328969415.491806	        54
1328969415.493388	      1506
1328969415.495754	      1506
1328969415.495784	        54
1328969415.497021	      1506
1328969415.498899	      1506
1328969415.498923	        54
1328969415.502380	      1506
1328969415.502654	      1506
1328969415.502675	        54
1328969415.504386	      1506
1328969415.509406	      1506
1328969415.509497	        54
1328969415.509807	      1506
1328969415.510286	      1506
1328969415.510369	        54
1328969415.511084	      1506
1328969415.513352	      1506
1328969415.513380	        54
1328969415.517954	      1506
1328969415.518620	      1506
1328969415.518682	        54
1328969415.518990	      1506
1328969415.520248	      1506
1328969415.520296	        54
1328969415.521727	      1506
1328969415.523672	      1506
1328969415.523694	        54
1328969415.525247	      1506
1328969415.525269	        54
1328969415.527473	      1506
1328969415.527487	        54
1328969415.530093	      1506
1328969415.530115	        54
1328969415.531154	      1506
1328969415.531173	        54
1328969415.532753	      1506
1328969415.532771	        54
1328969415.534287	      1506
1328969415.534312	        54
1328969415.536335	      1506
1328969415.536356	        54
1328969415.538114	      1506
1328969415.538145	        54
1328969415.542393	      1506
1328969415.542415	        54
1328969415.542700	      1506
1328969415.542710	        54
1328969415.543171	      1506
1328969415.543190	        54
1328969415.545173	      1506
1328969415.545196	        54
1328969415.547136	      1506
1328969415.551856	      1506
1328969415.551884	        54
1328969415.552161	      1506
1328969415.552914	      1506
1328969415.552929	        54
1328969415.559935	      1506
1328969415.560402	      1506
1328969415.560421	        54
1328969415.560439	       457
1328969415.560579	        54
1328969415.791424	        60
1328969415.791849	        42
1328969416.113388	       403
1328969416.152189	      1506
1328969416.152245	        54
1328969416.154794	      1506
1328969416.154827	        54
1328969416.155603	      1506
1328969416.155620	        54
1328969416.156983	      1506
1328969416.157006	        54
1328969416.159283	      1506
1328969416.159315	        54
1328969416.161514	      1506
1328969416.161539	        54
1328969416.162775	      1506
1328969416.162794	        54
1328969416.165058	      1506
1328969416.165082	        54
1328969416.166221	      1506
1328969416.166235	        54
1328969416.166748	       552
1328969416.166762	        54
1328969416.189683	      1506
1328969416.189724	        54
1328969416.191560	      1506
1328969416.191588	        54
1328969416.193314	      1506
1328969416.193342	        54
1328969416.195980	      1506
1328969416.196007	        54
1328969416.196773	      1506
1328969416.196792	        54
1328969416.198735	      1506
1328969416.198759	        54
1328969416.201236	      1506
1328969416.201260	        54
1328969416.202182	      1506
1328969416.202204	        54
1328969416.205195	      1506
1328969416.205226	        54
1328969416.205510	      1506
1328969416.205524	        54
1328969416.207602	      1506
1328969416.207639	        54
1328969416.209191	      1506
1328969416.209207	        54
1328969416.211256	      1506
1328969416.212754	      1506
1328969416.212970	        54
1328969416.223645	      1506
1328969416.225563	      1506
1328969416.225589	        54
1328969416.229213	      1506
1328969416.229638	      1506
1328969416.229658	        54
1328969416.232704	      1506
1328969416.232721	      1506
1328969416.232790	        54
1328969416.234176	      1506
1328969416.236140	      1506
1328969416.238122	      1506
1328969416.239324	        54
1328969416.239616	      1506
1328969416.241671	      1506
1328969416.241733	        54
1328969416.243098	      1506
1328969416.245284	      1506
1328969416.245298	        54
1328969416.246743	      1506
1328969416.246756	        54
1328969416.248688	      1506
1328969416.248708	        54
1328969416.250673	      1506
1328969416.250689	        54
1328969416.252691	      1506
1328969416.252704	        54
1328969416.254114	      1506
1328969416.254128	        54
1328969416.258209	      1506
1328969416.258228	        54
1328969416.258699	      1506
1328969416.258714	        54
1328969416.259299	      1506
1328969416.259309	        54
1328969416.261270	      1506
1328969416.261284	        54
1328969416.264486	      1506
1328969416.264500	        54
1328969416.264896	      1506
1328969416.264910	        54
1328969416.266712	      1506
1328969416.268601	      1506
1328969416.268634	        54
1328969416.270199	      1506
1328969416.271657	      1506
1328969416.271683	        54
1328969416.274220	      1506
1328969416.275090	      1506
1328969416.275116	        54
1328969416.277066	      1506
1328969416.279300	      1506
1328969416.279340	        54
1328969416.279563	       527
1328969416.279625	        54
1328969416.294060	       411
1328969416.294548	       424
1328969416.294912	       417
1328969416.295446	       414
1328969416.295997	        74
1328969416.296897	        74
1328969416.306382	        74
1328969416.333802	      1506
1328969416.335073	      1058
1328969416.335098	        54
1328969416.335485	       420
1328969416.336819	        54
1328969416.339009	       985
1328969416.339033	        54
1328969416.344653	      1216
1328969416.344692	        54
1328969416.348578	       661
1328969416.348627	        54
1328969416.348646	        66
1328969416.348667	        54
1328969416.349960	        66
1328969416.349992	        54
1328969416.350243	        66
1328969416.350261	        54
1328969416.350682	       475
1328969416.350717	       481
1328969416.390070	       636
1328969416.390113	        54
1328969416.392123	      1506
1328969416.392151	        54
1328969416.394050	      1506
1328969416.394067	        54
1328969416.395541	      1506
1328969416.395560	        54
1328969416.397797	      1506
1328969416.397821	        54
1328969416.399358	      1506
1328969416.399384	        54
1328969416.401196	      1506
1328969416.401221	        54
1328969416.402755	      1506
1328969416.402782	        54
1328969416.405523	      1506
1328969416.405552	        54
1328969416.406622	      1506
1328969416.406645	        54
1328969416.408164	      1506
1328969416.408184	        54
1328969416.408200	        54
1328969416.410050	      1506
1328969416.410078	        54
1328969416.412007	      1506
1328969416.412032	        54
1328969416.413539	      1506
1328969416.413561	        54
1328969416.415716	      1506
1328969416.415745	        54
1328969416.417361	      1506
1328969416.417387	        54
1328969416.419162	      1506
1328969416.419187	        54
1328969416.420723	      1506
1328969416.420752	        54
1328969416.422838	      1506
1328969416.422866	        54
1328969416.424137	      1506
1328969416.424158	        54
1328969416.426091	      1506
1328969416.426117	        54
1328969416.427368	        54
1328969416.428604	      1506
1328969416.428626	        54
1328969416.430522	      1506
1328969416.430543	        54
1328969416.432260	      1506
1328969416.432287	        54
1328969416.434228	      1506
1328969416.434261	        54
1328969416.435791	      1506
1328969416.435813	        54
1328969416.438745	      1506
1328969416.438778	        54
1328969416.440340	      1506
1328969416.440362	        54
1328969416.441175	      1506
1328969416.441195	        54
1328969416.443102	      1506
1328969416.443128	        54
1328969416.444657	      1506
1328969416.444682	        54
1328969416.446527	      1506
1328969416.446556	        54
1328969416.448444	      1506
1328969416.450224	      1506
1328969416.450254	        54
1328969416.451849	      1506
1328969416.453710	      1506
1328969416.453737	        54
1328969416.455633	      1506
1328969416.457794	      1506
1328969416.457822	        54
1328969416.459331	      1506
1328969416.460607	      1506
1328969416.460654	        54
1328969416.463916	      1506
1328969416.464510	      1506
1328969416.464535	        54
1328969416.467506	      1506
1328969416.467535	        54
1328969416.468262	      1506
1328969416.468284	        54
1328969416.469758	      1506
1328969416.469782	        54
1328969416.471631	      1506
1328969416.471653	        54
1328969416.473189	      1506
1328969416.473206	        54
1328969416.475090	      1506
1328969416.475101	        54
1328969416.476586	      1506
1328969416.476602	        54
1328969416.478542	      1506
1328969416.478556	        54
1328969416.480041	      1506
1328969416.480056	        54
1328969416.482267	      1506
1328969416.482294	        54
1328969416.486035	      1506
1328969416.486377	      1506
1328969416.486395	        54
1328969416.489561	      1506
1328969416.490101	      1506
1328969416.490115	        54
1328969416.491123	      1506
1328969416.492634	      1506
1328969416.492649	        54
1328969416.494552	      1506
1328969416.496550	      1506
1328969416.496578	        54
1328969416.498121	      1506
1328969416.498662	        54
1328969416.500237	      1506
1328969416.500266	        54
1328969416.501228	        54
1328969416.501632	      1506
1328969416.501646	        54
1328969416.503676	      1506
1328969416.503694	        54
1328969416.505151	      1506
1328969416.505166	        54
1328969416.508300	      1506
1328969416.508314	        54
1328969416.508709	      1506
1328969416.508720	        54
1328969416.511953	      1506
1328969416.511965	        54
1328969416.512595	      1506
1328969416.512607	        54
1328969416.514048	      1506
1328969416.514062	        54
1328969416.517048	      1506
1328969416.517063	        54
1328969416.517745	      1506
1328969416.517759	        54
1328969416.519907	      1506
1328969416.519921	        54
1328969416.521335	      1506
1328969416.521348	        54
1328969416.523198	      1506
1328969416.523210	        54
1328969416.525265	      1506
1328969416.525277	        54
1328969416.526652	      1506
1328969416.526663	        54
1328969416.528525	      1506
1328969416.528541	        54
1328969416.535124	      1506
1328969416.535154	        54
1328969416.535434	      1506
1328969416.535444	        54
1328969416.535777	       986
1328969416.535789	        54
1328969416.536172	      1506
1328969416.536193	        54
1328969416.537080	      1506
1328969416.537092	        54
1328969416.538690	      1506
1328969416.538710	        54
1328969416.540655	      1506
1328969416.540671	        54
1328969416.542293	      1506
1328969416.542309	        54
1328969416.544077	      1506
1328969416.544097	        54
1328969416.545585	      1506
1328969416.545601	        54
1328969416.547523	      1506
1328969416.547539	        54
1328969416.550586	      1506
1328969416.550601	        54
1328969416.551265	      1506
1328969416.551278	        54
1328969416.553102	      1506
1328969416.553115	        54
1328969416.554750	      1506
1328969416.554765	        54
1328969416.557591	      1506
1328969416.557606	        54
1328969416.558230	      1506
1328969416.558244	        54
1328969416.561012	      1506
1328969416.561037	        54
1328969416.561633	      1506
1328969416.561647	        54
1328969416.564840	      1506
1328969416.564860	        54
1328969416.565137	      1506
1328969416.565147	        54
1328969416.567276	      1506
1328969416.567291	        54
1328969416.569203	      1506
1328969416.569219	        54
1328969416.571091	      1506
1328969416.571102	        54
1328969416.572660	      1506
1328969416.572673	        54
1328969416.574157	      1506
1328969416.574169	        54
1328969416.576112	      1506
1328969416.576124	        54
1328969416.577604	      1506
1328969416.577621	        54
1328969416.578233	       634
1328969416.578247	        54
1328969416.578721	        54
1328969416.578731	        54
1328969416.578790	        54
1328969416.578799	        54
1328969416.686258	       447
1328969416.694164	       448
1328969416.694231	       448
1328969416.695619	       443
1328969416.695857	       418
1328969416.696150	        74
1328969416.696451	        74
1328969416.696772	        74
1328969416.712806	        60
1328969416.729411	       516
1328969416.729451	        54
1328969416.730845	       419
1328969416.736124	      1314
1328969416.736163	        54
1328969416.736605	       454
1328969416.741167	      1193
1328969416.741210	        54
1328969416.741601	       454
1328969416.749507	       877
1328969416.749556	        54
1328969416.749809	        54
1328969416.750025	       454
1328969416.750280	      1506
1328969416.750295	        54
1328969416.752172	      1506
1328969416.752196	        54
1328969416.758247	      1506
1328969416.758271	        54
1328969416.758287	       296
1328969416.758296	        54
1328969416.758452	       454
1328969416.758533	        66
1328969416.758554	        54
1328969416.758711	       454
1328969416.758998	        66
1328969416.759019	        54
1328969416.759169	        66
1328969416.759186	        54
1328969416.759276	       475
1328969416.759550	       481
1328969416.770166	      1506
1328969416.770213	       522
1328969416.770227	        54
1328969416.770549	       454
1328969416.778182	      1506
1328969416.782774	      1506
1328969416.782810	        54
1328969416.784035	      1506
1328969416.784388	      1506
1328969416.784406	        54
1328969416.784976	      1506
1328969416.785347	       470
1328969416.785363	        54
1328969416.786257	      1506
1328969416.786272	        62
1328969416.786285	        54
1328969416.789283	      1506
1328969416.793328	      1506
1328969416.793378	        54
1328969416.793625	      1506
1328969416.794139	      1506
1328969416.794157	        54
1328969416.794742	       473
1328969416.796681	      1506
1328969416.796703	        54
1328969416.798648	      1506
1328969416.800148	      1506
1328969416.800171	        54
1328969416.802099	      1506
1328969416.803608	      1506
1328969416.803630	        54
1328969416.805781	      1506
1328969416.807850	      1506
1328969416.807902	        54
1328969416.809276	      1506
1328969416.811168	      1506
1328969416.811189	        54
1328969416.813445	      1506
1328969416.815391	      1506
1328969416.815417	        54
1328969416.816145	      1506
1328969416.818190	      1506
1328969416.819620	      1506
1328969416.819656	        54
1328969416.820287	       457
1328969416.822374	      1506
1328969416.822413	        54
1328969416.824296	      1506
1328969416.824324	        70
1328969416.824339	        54
1328969416.826239	      1506
1328969416.827797	      1506
1328969416.827817	        54
1328969416.832223	      1506
1328969416.832238	        78
1328969416.832245	        54
1328969416.832331	        54
1328969416.833112	      1506
1328969416.833127	        54
1328969416.833450	      1506
1328969416.833466	        54
1328969416.834737	        54
1328969416.835053	      1506
1328969416.835074	        54
1328969416.837209	      1506
1328969416.837243	        54
1328969416.837271	        54
1328969416.839253	      1506
1328969416.839277	        54
1328969416.840857	      1506
1328969416.840872	        54
1328969416.842805	      1506
1328969416.844742	      1506
1328969416.844782	        54
1328969416.846378	      1506
1328969416.848771	      1506
1328969416.848789	        54
1328969416.849962	      1506
1328969416.851226	      1506
1328969416.851251	        54
1328969416.853364	      1506
1328969416.855166	      1506
1328969416.855185	        54
1328969416.856778	      1506
1328969416.857322	        54
1328969416.858845	      1506
1328969416.858866	        54
1328969416.858889	       521
1328969416.861208	      1506
1328969416.861232	        54
1328969416.862855	      1506
1328969416.864737	      1506
1328969416.864757	        54
1328969416.866472	      1506
1328969416.868174	      1506
1328969416.868193	        54
1328969416.869662	      1506
1328969416.871628	      1506
1328969416.871646	        54
1328969416.873837	      1506
1328969416.875234	      1506
1328969416.875265	        54
1328969416.877282	      1506
1328969416.879007	      1506
1328969416.879033	        54
1328969416.880632	      1506
1328969416.882138	      1506
1328969416.882160	        54
1328969416.888919	       681
1328969416.888999	      1506
1328969416.889098	       529
1328969416.890151	      1506
1328969416.890172	        54
1328969416.890967	      1506
1328969416.891513	      1506
1328969416.891529	        54
1328969416.892213	      1506
1328969416.893806	      1506
1328969416.893848	        54
1328969416.895692	      1506
1328969416.897628	      1506
1328969416.897660	        54
1328969416.899194	      1506
1328969416.903949	      1506
1328969416.904006	        54
1328969416.904835	      1506
1328969416.905407	      1506
1328969416.905427	        54
1328969416.906445	      1506
1328969416.906460	        54
1328969416.908831	      1506
1328969416.908851	        54
1328969416.908874	       593
1328969416.908888	        54
1328969416.910697	      1506
1328969416.912659	      1506
1328969416.912691	        54
1328969416.914214	      1506
1328969416.917693	      1506
1328969416.917721	        54
1328969416.918000	      1506
1328969416.919627	      1506
1328969416.919656	        54
1328969416.921207	      1506
1328969416.921850	       765
1328969416.921867	        54
1328969416.938723	      1506
1328969416.938762	        54
1328969416.938837	      1506
1328969416.938853	        54
1328969416.939203	      1506
1328969416.939218	        54
1328969416.940733	      1506
1328969416.940749	        54
1328969416.941089	      1506
1328969416.941102	        54
1328969416.941950	      1506
1328969416.941969	        54
1328969416.942645	      1506
1328969416.942663	        54
1328969416.943220	      1506
1328969416.943235	        54
1328969416.943816	      1506
1328969416.943831	        54
1328969416.944003	        54
1328969416.944282	      1506
1328969416.944295	        54
1328969416.944950	      1506
1328969416.944965	        54
1328969416.946107	      1506
1328969416.946120	        54
1328969416.946487	      1506
1328969416.947236	      1506
1328969416.947249	        54
1328969416.949206	      1506
1328969416.951486	      1506
1328969416.951500	        54
1328969416.952620	      1506
1328969416.954132	      1506
1328969416.954150	        54
1328969416.954174	       369
1328969416.956567	      1506
1328969416.958310	      1506
1328969416.958362	        54
1328969416.960355	      1506
1328969416.962278	      1506
1328969416.962408	        54
1328969416.964963	      1506
1328969416.965695	      1506
1328969416.965741	        54
1328969416.967875	      1451
1328969416.975015	      1506
1328969416.975061	        54
1328969416.975314	       580
1328969416.975327	        54
1328969416.976477	      1506
1328969416.976495	        54
1328969416.976795	      1506
1328969416.976810	        54
1328969416.981971	      1506
1328969416.982002	        54
1328969416.982304	      1506
1328969416.982318	        54
1328969416.982775	      1506
1328969416.982794	        54
1328969416.985288	      1506
1328969416.985309	        54
1328969416.985495	      1506
1328969416.985510	        54
1328969416.986110	      1506
1328969416.986127	        54
1328969416.987193	      1506
1328969416.987216	        54
1328969416.989222	      1506
1328969416.989258	        54
1328969416.991075	      1506
1328969416.991097	        54
1328969416.993094	      1506
1328969416.993124	        54
1328969416.994031	        54
1328969416.994381	      1506
1328969416.994402	        54
1328969416.996285	      1506
1328969416.996317	        54
1328969416.998268	      1506
1328969416.998294	        54
1328969417.002604	      1506
1328969417.002636	        54
1328969417.002944	      1506
1328969417.002957	        54
1328969417.003543	      1506
1328969417.003555	        54
1328969417.005746	      1506
1328969417.005764	        54
1328969417.007344	        54
1328969417.008344	      1506
1328969417.008361	        54
1328969417.008744	      1506
1328969417.008759	        54
1328969417.010288	      1506
1328969417.010303	        54
1328969417.013047	      1506
1328969417.013072	        54
1328969417.014327	      1506
1328969417.014350	        54
1328969417.015976	      1506
1328969417.015996	        54
1328969417.017819	      1506
1328969417.017838	        54
1328969417.021754	      1506
1328969417.021777	        54
1328969417.023747	      1506
1328969417.023766	        54
1328969417.025161	      1506
1328969417.025183	        54
1328969417.027935	      1506
1328969417.027948	        54
1328969417.028944	      1506
1328969417.028965	        54
1328969417.030811	      1506
1328969417.032364	      1506
1328969417.032383	        54
1328969417.034258	      1506
1328969417.036273	      1506
1328969417.036300	        54
1328969417.037758	      1506
1328969417.039677	      1506
1328969417.039700	        54
1328969417.041310	      1506
1328969417.043437	      1506
1328969417.043452	        54
1328969417.044904	      1506
1328969417.046894	      1506
1328969417.046926	        54
1328969417.048808	      1506
1328969417.048829	        54
1328969417.050238	      1506
1328969417.050254	        54
1328969417.052235	      1506
1328969417.052257	        54
1328969417.054387	      1506
1328969417.054406	        54
1328969417.056868	      1506
1328969417.056886	        54
1328969417.058184	      1506
1328969417.058203	        54
1328969417.059115	      1506
1328969417.061247	      1506
1328969417.061268	        54
1328969417.063070	      1506
1328969417.064956	      1506
1328969417.064977	        54
1328969417.066640	      1506
1328969417.068372	      1506
1328969417.068391	        54
1328969417.069958	      1506
1328969417.075063	      1506
1328969417.075081	        54
1328969417.075368	      1506
1328969417.075905	      1506
1328969417.075922	        54
1328969417.077851	      1506
1328969417.077870	        54
1328969417.079083	      1506
1328969417.079100	        54
1328969417.080903	      1506
1328969417.080918	        54
1328969417.082394	      1506
1328969417.082412	        54
1328969417.084125	        54
1328969417.085433	      1506
1328969417.085445	        54
1328969417.085750	      1506
1328969417.085762	        54
1328969417.087786	      1506
1328969417.089226	      1506
1328969417.089245	        54
1328969417.091226	      1506
1328969417.093183	      1506
1328969417.093202	        54
1328969417.094909	      1506
1328969417.097035	      1506
1328969417.097056	        54
1328969417.102573	      1506
1328969417.102859	      1506
1328969417.102873	        54
1328969417.103392	      1506
1328969417.104253	      1506
1328969417.104925	      1113
1328969417.104987	        54
1328969417.106698	      1506
1328969417.106725	        54
1328969417.108660	      1506
1328969417.110140	      1506
1328969417.110160	        54
1328969417.112316	      1506
1328969417.113867	      1506
1328969417.113896	        54
1328969417.115793	      1506
1328969417.117847	      1506
1328969417.117868	        54
1328969417.119362	      1506
1328969417.122660	      1506
1328969417.122680	        54
1328969417.122976	      1506
1328969417.125450	      1506
1328969417.125470	        54
1328969417.126150	      1506
1328969417.128356	      1506
1328969417.128373	        54
1328969417.130381	      1506
1328969417.131808	      1506
1328969417.131828	        54
1328969417.133762	      1506
1328969417.133785	        54
1328969417.135431	      1506
1328969417.135454	        54
1328969417.137212	      1506
1328969417.137233	        54
1328969417.138876	      1506
1328969417.138896	        54
1328969417.140040	       986
1328969417.140058	        54
1328969417.140659	        54
1328969417.141720	      1506
1328969417.143634	      1506
1328969417.143717	        54
1328969417.145542	      1506
1328969417.147365	      1506
1328969417.147437	        54
1328969417.149274	      1506
1328969417.150788	      1506
